ID,augmentation,question_orig,question_augmented,correct_answer,model_output
1250,char_swap,where is this part in the figure?,['where is htis prat in the ifgure?'],endocrine system,in the figure
1251,char_swap,what is present?,['whta is presetn?'],endocrine,endocrine
1252,char_swap,what is present?,['whta is presnet?'],malignant adenoma,no
1253,char_swap,what does this image show?,['what deos this image hsow?'],typical cells,show typical granulomas
1254,char_swap,does this image show typical cells?,['odes htis image show tpyical cells?'],yes,no
1255,char_swap,does atherosclerosis show typical cells?,['does atherosclerosis shwo typiacl cells?'],no,no
1256,char_swap,what is present?,['waht is persent?'],endocrine,liver
1257,char_swap,is endocrine present?,['is enodcrine presnet?'],yes,no
1258,char_swap,is carcinomatosis endometrium primary present?,['is carcinomatosis enodmetrium primary rpesent?'],no,no
1259,char_swap,is microscopic view of breast carcinoma caused by intracapillary leukocytes and proliferation of intrinsic glomerular cells?,['is microcsopic view of breast carcinoma causde by intrcaapillary leukocytse and proliferation of intrinsic gloemrular celsl?'],no,no
1260,char_swap,what is present?,['waht is rpesent?'],adrenal,liver
1261,char_swap,is adrenal present?,['is adernal persent?'],yes,no
1262,char_swap,is outside adrenal capsule section present?,['is uotside ardenal cpasule section present?'],no,no
1263,char_swap,what is present?,['hwat is rpesent?'],cytomegaly,liver
1264,char_swap,is cytomegaly present?,['is yctomegaly presnet?'],yes,no
1265,char_swap,is metastatic carcinoma oat cell present?,['is metastaitc carcnioma oat cell persent?'],no,no
1266,char_swap,where is this part in the figure?,['where is htis patr in the figrue?'],endocrine system,in the field of view
1267,char_swap,what is present?,['whta is presetn?'],endocrine,liver
1268,char_swap,what is present?,['waht is presetn?'],adrenal,liver
1269,char_swap,what is present?,['whta is rpesent?'],cytomegaly,liver
1270,char_swap,what are in the tubules?,['waht are in the tubuels?'],the red blood cell casts,casts
1271,char_swap,what does this image show?,['what does this iamge shwo?'],typical severe hashimotos no thyroid tissue recognizable,good photo of tumor
1272,char_swap,does this image show typical severe hashimotos no thyroid tissue recognizable?,['dose htis image show tyipcal esvere hashimotos no thyroid tissue recognizable?'],yes,no
1273,char_swap,does carcinoma show typical severe hashimotos no thyroid tissue recognizable?,['odes carcinoma show typical sveere hasihmotos no thyroid tissue recognizalbe?'],no,no
1274,char_swap,what is present?,['whta is rpesent?'],endocrine,thymus
1275,char_swap,is endocrine present?,['is nedocrine rpesent?'],yes,yes
1276,char_swap,is beckwith-wiedemann syndrome present?,['is beckwith - wieedmann ysndrome rpesent?'],no,no
1277,char_swap,what is present?,['waht is rpesent?'],autoimmune thyroiditis,endocrine
1278,char_swap,is autoimmune thyroiditis present?,['is autoimmune tyhroiditis presetn?'],yes,no
1279,char_swap,is aorta present?,['is oarta presetn?'],no,no
1280,char_swap,where is this part in the figure?,['hwere is this prat in the ifgure?'],endocrine system,in the background
1281,char_swap,where are the red blood cell casts?,['whree are the red blood ecll casts?'],in the tubules,in the tubules
1282,char_swap,what is present?,['waht is prseent?'],endocrine,lymph node
1283,char_swap,what is present?,['hwat is presnet?'],autoimmune thyroiditis,thymus
1284,char_swap,what does this image show?,['waht dose this image show?'],x-ray sella,x-ray showing large lesion
1285,char_swap,does this image show x-ray sella?,['does htis imgae hsow x - ray sella?'],yes,yes
1286,char_swap,does papillary adenoma show x-ray sella?,['odes papillary adenoma shwo x - ray sella?'],no,no
1287,char_swap,what is present?,['waht is rpesent?'],endocrine,basilar skull fracture
1288,char_swap,is endocrine present?,['is endcorine rpesent?'],yes,no
1289,char_swap,is pus in test tube present?,['is pus in etst tbue presetn?'],no,no
1290,char_swap,what is present?,['whta is rpesent?'],pituitary,basilar skull fracture
1291,char_swap,is pituitary present?,['is pituitayr persent?'],yes,no
1292,char_swap,are the red blood cell casts in the tubules?,['are the red blood cell catss in the utbules?'],yes,no
1293,char_swap,is glomerulosa present?,['is golmerulosa preesnt?'],no,no
1294,char_swap,what is present?,['waht is presnet?'],chromophobe adenoma,no
1295,char_swap,is chromophobe adenoma present?,['is chromophobe adenoam rpesent?'],yes,no
1296,char_swap,is hemochromatosis present?,['is hemochromatossi preesnt?'],no,no
1297,char_swap,where does this x-ray been taken?,['where does htis x - ray been tkaen?'],endocrine system,in this case
1298,char_swap,what is present?,['whta is presetn?'],endocrine,basilar skull fracture
1299,char_swap,what is present?,['whta is persent?'],pituitary,basilar skull fracture
1300,char_swap,what is present?,['whta is prseent?'],chromophobe adenoma,basilar skull fracture
1301,char_swap,what has polycystic disease?,['hwat has oplycystic disease?'],no,this image
1302,char_swap,what does child have?,['waht deos child have?'],child,very large feet
1303,char_swap,are reversibly injured myocardium in the tubules?,['are reversbily injrued myocardium in the utbules?'],no,no
1304,char_swap,does child have polycystic disease?,['odes child have polycystic disesae?'],yes,yes
1305,char_swap,does opened muscle have polycystic disease?,['dose opened muscle hvae polycysitc disease?'],no,no
1306,char_swap,what does this image show?,['whta does this imaeg show?'],child has polycystic disease,foot
1307,char_swap,does this image show child has polycystic disease?,['does this image sohw hcild has polycystic dsiease?'],yes,yes
1308,char_swap,does pituitary show child has polycystic disease?,['odes piutitary show chidl has polycystic disease?'],no,no
1309,char_swap,what are present?,['waht are preesnt?'],extremities,feet
1310,char_swap,are extremities present?,['are xetremities presnet?'],yes,yes
1311,char_swap,are view looking down on heads present?,['are ivew looikng donw on heads present?'],no,no
1312,char_swap,what is present?,['whta is preesnt?'],hand,foot
1313,char_swap,is hand present?,['is ahnd rpesent?'],yes,no
1314,char_swap,what is highly variable?,['hwat is ihghly variable?'],gross appearance of leukoplakia,color
1315,char_swap,is focal hemorrhagic infarction well shown present?,['is focal hemorrhagci infarction ewll shown presnet?'],no,no
1316,char_swap,how many digits and syndactyly is present?,['how many diigts and sydnactyly is rpesent?'],six,two
1317,char_swap,what is present?,['hwat is presetn?'],six digits and syndactyly,foot
1318,char_swap,is six digits and syndactyly present?,['is six diigts and syndactyyl prseent?'],six,yes
1319,char_swap,is electron micrographs demonstrating fiber present?,['is electorn micrographs dmeonstrating ifber present?'],yes,no
1320,char_swap,what has polycystic disease?,['what has polycysitc disesae?'],child,this image shows close-up of toes
1321,char_swap,what does child have?,['what dose hcild have?'],polycystic disease,very large
1322,char_swap,what are present?,['whta are presetn?'],extremities,feet
1323,char_swap,what is present?,['whta is presetn?'],hand,foot
1324,char_swap,what is present?,['hwat is prseent?'],six digits and syndactyly,foot
1325,char_swap,is the gross appearance of leukoplakia highly variable?,['is the grsos appearance of elukoplakia highly vairable?'],yes,yes
1326,char_swap,how does child have disease?,['how does chlid have diesase?'],polycystic,with very large tongue
1327,char_swap,what shows well shown simian crease?,['what hsows wlel shown simian craese?'],no,hand
1328,char_swap,does this image show well shown simian crease?,['does tihs miage hsow well shown simian crease?'],this,yes
1329,char_swap,does atrophy show well shown simian crease?,['does tarophy show well sohwn simian crease?'],yes,no
1330,char_swap,what are present?,['whta are rpesent?'],no,hand
1331,char_swap,are extremities present?,['are extremiteis presnet?'],extremities,yes
1332,char_swap,are liver with tuberculoid granuloma in glissons present?,['are lvier iwth tuberculoid granuloma in glissons presnet?'],yes,no
1333,char_swap,what is present?,['waht is rpesent?'],no,hand
1334,char_swap,is hand present?,['is ahnd rpesent?'],hand,yes
1335,char_swap,is hemochromatosis present?,['is hemochrmoatosis persent?'],yes,no
1336,char_swap,"is homogeneous or diffuse staining of nuclei typical of antibodies reactive with dsdna, nucleosomes, and histones?","['is homogeenous or difufse staining of nuceli typical of antibodise reactive with ddsna, nucleosomes, and hitsones?']",yes,yes
1337,char_swap,is the wall of the artery highly variable?,['is the awll of the arteyr highly avriable?'],no,no
1338,char_swap,what are present?,['hwat are presnet?'],extremities,hand
1339,char_swap,what is present?,['whta is preesnt?'],hand,hand
1340,char_swap,what shows close-up supernumerary digit?,['whta shows lcose - up suprenumerary digit?'],no,foot
1341,char_swap,does this image show close-up supernumerary digit?,['odes htis image show close - up supernumerray digit?'],this,yes
1342,char_swap,does endocrine show close-up supernumerary digit?,['does endocrien show clsoe - up uspernumerary digit?'],yes,no
1343,char_swap,what are present?,['hwat are persent?'],no,feet
1344,char_swap,are extremities present?,['are xetremities presnet?'],extremities,yes
1345,char_swap,are skin over back a buttocks present?,['are ksin voer back a ubttocks present?'],yes,no
1346,char_swap,what is present?,['waht is presnet?'],no,foot
1347,char_swap,is hand present?,['is hnad rpesent?'],hand,no
1348,char_swap,what is smooth with well-demarcated borders and minimal elevation in this example?,['whta is smooht with well - demacrated borders and minimal eelvation in this eaxmple?'],the lesion,lesion
1349,char_swap,is very good example present?,['is evry godo example present?'],yes,no
1350,char_swap,what are present?,['whta are presnet?'],extremities,foot
1351,char_swap,what is present?,['hwat is persent?'],hand,foot
1352,char_swap,what indicated?,['what idnicated?'],source,no
1353,char_swap,is source indicated?,['is osurce indiacted?'],yes,no
1354,char_swap,is acute lymphocytic leukemia indicated?,['is aucte lymphocytic leukemia idnicated?'],no,no
1355,char_swap,what does this image show?,['whta odes this image show?'],source indicated,hand
1356,char_swap,does this image show source indicated?,['does tihs image shwo soucre indicated?'],yes,yes
1357,char_swap,does vasculature show source indicated?,['does vasculature hsow source indicatde?'],no,no
1358,char_swap,what is a simian crease suspect?,['what is a smiian craese suspetc?'],previous slide from this case,syndromic
1359,char_swap,how is the lesion in this example?,['how is the lesino in thsi exampel?'],smooth with well-demarcated borders and minimal elevation,a good example
1360,char_swap,what is previous slide from this case suspect?,['hwat is previous slide from htis acse suspect?'],a simian crease,this
1361,char_swap,is previous slide from this case a simian crease suspect?,['is previuos slied from this case a simain rcease suspect?'],yes,yes
1362,char_swap,is lateral view a simian crease suspect?,['is lateral ivew a simian rcease ssupect?'],no,yes
1363,char_swap,what was taken from another case to illustrate the difference?,['whta was taken form another acse to illustarte the difference?'],this,this case
1364,char_swap,what was this taken from to illustrate the difference?,['hwat was this tkaen from to illustrate the differecne?'],taken another case,this
1365,char_swap,was this taken from another case to illustrate the difference?,['was this taken rfom anohter acse to illustrate the dfiference?'],yes,no
