"ID","model_dir","question","correct_answer","model_output"
"3622","checkpoint-12000","what does this image show?","pancreatic fat necrosis","colon"
"3623","checkpoint-12000","what does this image show?","pancreatic fat necrosis","spleen"
"3624","checkpoint-12000","what does this image show?","both adrenals external views focal hemorrhages do not know history looks like placental abruption","spleen"
"3625","checkpoint-12000","what does the necrosed area on right side of the field show?","cystic space containing cell debris","large multinucleated giant cells and multinucleated giant cells with granular chromatin and granular nuclear modification"
"3626","checkpoint-12000","what is present?","gastrointestinal","gastrointestinal"
"3627","checkpoint-12000","what is present?","female reproductive","female reproductive"
"3628","checkpoint-12000","where is this?","lung","lung"
"3629","checkpoint-12000","does lymphoid atrophy in newborn show photo of face with multiple typical lesions?","no","no"
"3630","checkpoint-12000","what does this image show?","hepatic congestion due to congestive heart failure","liver"
"3631","checkpoint-12000","does this image show good for banding pattern mitochondria?","yes","yes"
"3632","checkpoint-12000","is the wall of the artery composed of hematopoietic marrow and marrow fat cells attached to a thrombus?","no","no"
"3633","checkpoint-12000","what are this whole body photo showing widened abdomen due to diastasis recti and crease in ear lobe face is slide and kidneys with bilateral pelvic-ureteral strictures?","strictures","this photo of infant with typical appearance"
"3634","checkpoint-12000","is the skin intact?","yes","no"
"3635","checkpoint-12000","what does this image show?","recurrent hepatitis c virus","lymph nodes"
"3636","checkpoint-12000","is mucoepidermoid carcinoma present?","no","no"
"3637","checkpoint-12000","does candida in peripheral blood show garres osteomyelitis proliferative periosteitis?","no","no"
"3638","checkpoint-12000","is acute lymphocytic leukemia present?","no","no"
"3639","checkpoint-12000","where is this?","heart","heart"
"3640","checkpoint-12000","what have wavy nuclei?","cells","mitotic figures"
"3641","checkpoint-12000","is hemorrhage newborn present?","yes","yes"
"3642","checkpoint-12000","what is present?","sacrococcygeal teratoma","spleen"
"3643","checkpoint-12000","what does this image show?","periodontal fibroma","squamous cell carcinoma"
"3644","checkpoint-12000","what does this image show?","brain","brain"
"3645","checkpoint-12000","does this image show heart, myocardial infarction, surgery to repair interventricular septum rupture?","yes","yes"
"3646","checkpoint-12000","what is present?","hematologic","spleen"
"3647","checkpoint-12000","what shows general schematic representation common to both major forms of amyloidogenesis?","the sequence on left","formation of amyloid fibrils"
"3648","checkpoint-12000","is an infarct in the brain typical of antibodies against nucleolar proteins?","no","no"
"3649","checkpoint-12000","what does this image show?","leukoplakia","traumatic neuroma"
"3650","checkpoint-12000","what is present?","gangrene","gangrene toe"
"3651","checkpoint-12000","is fat necrosis present?","no","no"
"3652","checkpoint-12000","is metastatic carcinoma lung present?","no","no"
"3653","checkpoint-12000","is endocrine present?","yes","yes"
"3654","checkpoint-12000","how does this image show islands of tumor?","with nice new bone formation","with osteoid formation"
"3655","checkpoint-12000","does this image show granular cell tumor?","yes","yes"
"3656","checkpoint-12000","where is this?","oral","oral"
"3657","checkpoint-12000","what does this image show?","fluorosis","tooth fracture"
"3658","checkpoint-12000","where is this part in the figure?","endocrine system","spleen"
"3659","checkpoint-12000","is thymus present?","yes","no"
"3660","checkpoint-12000","what is degenerated forms appearing as bare smudged nuclei?","some excess of mature and small differentiated lymphocytes","red cells"
"3661","checkpoint-12000","where is this?","urinary","uterus"
"3662","checkpoint-12000","what is present?","bone","cardiovascular"
"3663","checkpoint-12000","is the basement membrane not breached?","yes","no"
"3664","checkpoint-12000","does this image show opened abdomen showing tumor everywhere this also could be peritoneal carcinomatosis it looks the same?","yes","yes"
"3665","checkpoint-12000","what does this image show?","gout","lung"
"3666","checkpoint-12000","is cardiovascular present?","yes","yes"
"3667","checkpoint-12000","what does this image show?","chronic pancreatitis with cyst formation","heart"
"3668","checkpoint-12000","does this image show uterus, leiomyomas?","yes","yes"
"3669","checkpoint-12000","what does this image show?","x-ray sternum healing fracture 15 days","x-ray joints rheumatoid arthritis"
"3670","checkpoint-12000","where is this area in the body?","abdomen","abdomen"
"3671","checkpoint-12000","does atherosclerosis show esophogus, varices due to portal hypertension from cirrhosis, hcv?","no","no"
"3672","checkpoint-12000","does this image show mucocele?","yes","yes"
"3673","checkpoint-12000","what is present?","hepatobiliary","liver"
"3674","checkpoint-12000","is vasculature present?","no","yes"
"3675","checkpoint-12000","what does this image show?","lipoma","squamous cell carcinoma"
"3676","checkpoint-12000","what is present?","endocrine","spleen"
"3677","checkpoint-12000","what is present?","endocrine","endocrine"
"3678","checkpoint-12000","is vasculature present?","yes","yes"
"3679","checkpoint-12000","is oral present?","yes","yes"
"3680","checkpoint-12000","does this image show lymph nodes, nodular sclerosing hodgkins disease?","yes","yes"
"3681","checkpoint-12000","how is x-ray of femoral heads removed at autopsy illustration?","good","left side"
"3682","checkpoint-12000","where is this?","pancreas","urinary"
"3683","checkpoint-12000","does this image show kidney, pyelonephritis, acute and supperative?","yes","yes"
"3684","checkpoint-12000","what are correlated with histological appearance of gastric mucosa in different regions?","natomical subdivisions of the stomach","severity of gastritis"
"3685","checkpoint-12000","does acute peritonitis show parathyroid, hyperplasia?","no","no"
"3686","checkpoint-12000","is nervous present?","yes","yes"
"3687","checkpoint-12000","where does this belong to?","gastrointestinal system","cardiovascular system"
"3688","checkpoint-12000","what is attached to the dura?","large organizing subdural hematoma","the brain"
"3689","checkpoint-12000","is bilobed present?","yes","no"
"3690","checkpoint-12000","what does this image show?","no hyperplasia","close-up of skin over muscle and bone with several large lesions"
"3691","checkpoint-12000","where is this?","lung","lung"
"3692","checkpoint-12000","is another fiber other frame present?","no","no"
"3693","checkpoint-12000","is oral present?","yes","yes"
"3694","checkpoint-12000","where is this?","vasculature","urinary"
"3695","checkpoint-12000","does side show heart, myocardial infarction, surgery to repair interventricular septum rupture?","no","no"
"3696","checkpoint-12000","what is present?","hematologic","bone marrow"
"3697","checkpoint-12000","is esophagus present?","yes","yes"
"3698","checkpoint-12000","what is present?","liver","hepatobiliary"
"3699","checkpoint-12000","is breast present?","yes","yes"
"3700","checkpoint-12000","what are present?","extremities","extremities"
"3701","checkpoint-12000","what is composed of epithelioid cells with sparse langhans ' giant cells and lymphocytes?","granuloma","the tumour"
"3702","checkpoint-12000","is a wedge-shaped shrunken area of pale colour seen with base resting under the capsule, while the margin is congested?","yes","no"
"3703","checkpoint-12000","does jejunum show pancreatic fat necrosis?","no","no"
"3704","checkpoint-12000","is nervous present?","yes","yes"
"3705","checkpoint-12000","what is present?","hepatobiliary","liver"
"3706","checkpoint-12000","is abdomen present?","no","no"
"3707","checkpoint-12000","is nipples present?","no","no"
"3708","checkpoint-12000","what are lined by cells with characteristic empty-appearing nuclei, sometimes termed orphan annie eye nuclei c in this particular example?","well-formed papillae","the nuclei"
"3709","checkpoint-12000","does this image show thyroid, hurthle cell adenoma?","yes","yes"
"3710","checkpoint-12000","does this image show anterior view of removed and non-sectioned liver as surgeon would see thcase of polycystic disease?","yes","yes"
"3711","checkpoint-12000","does benign cystic teratoma show spleen, chronic congestion and hemorrhage?","no","no"
"3712","checkpoint-12000","where is this?","skin","skin"
"3713","checkpoint-12000","does this image show vasculitis, polyarteritis nodosa?","yes","yes"
"3714","checkpoint-12000","do aldehyde fuscin stain?","yes","no"
"3715","checkpoint-12000","what well shown fractures?","view of base of skull with several","fractures"
"3716","checkpoint-12000","is beckwith-wiedemann syndrome present?","no","no"
"3717","checkpoint-12000","what do focal hemorrhagic infarction well shown?","not know history","infarcts"
"3718","checkpoint-12000","is hepatobiliary present?","yes","yes"
"3719","checkpoint-12000","does another fiber other frame show adrenal, hemorrhage?","no","no"
"3720","checkpoint-12000","what shows whorls of smooth muscle cells which are spindle-shaped, having abundant cytoplasm and oval nuclei?","microscopy","microscopic appearance"
"3721","checkpoint-12000","what does this image show?","villous lesion with chronic inflammatory cells","lymph nodes"
"3722","checkpoint-12000","where is this from?","vasculature","vasculature"
"3723","checkpoint-12000","what is present?","gastrointestinal","cardiovascular"
"3724","checkpoint-12000","where is this?","oral","oral"
"3725","checkpoint-12000","what is present?","brain","vasculature"
"3726","checkpoint-12000","what is present?","bone marrow","bone marrow"
"3727","checkpoint-12000","what is present?","gastrointestinal","gastrointestinal"
