"ID","model","question","correct_answer","model_output"
"4931","checkpoint-14000","what is present?","capillary","hematopoietic tissue"
"4932","checkpoint-14000","what aspirate shows micronormoblastic erythropoiesis?","examination of bone marrow","this figure"
"4933","checkpoint-14000","what is present?","endocrine","female reproductive"
"4934","checkpoint-14000","where is this?","oral","oral cavity"
"4935","checkpoint-14000","are the areas of white chalky deposits somewhat variable in size?","no","yes"
"4936","checkpoint-14000","is basilar skull fracture present?","yes","yes"
"4937","checkpoint-14000","does another fiber other frame show colon biopsy, mycobacterium avium-intracellularae?","no","no"
"4938","checkpoint-14000","what does this image show?","moderate acute rejection","hematologic"
"4939","checkpoint-14000","is granulomata diagnosed as reticulum cell sarcoma?","yes","yes"
"4940","checkpoint-14000","what does this image show?","ruptured saccular aneurysm right middle cerebral artery","plant"
"4941","checkpoint-14000","what does this image show?","near if not natural color saggital sections very good example of many myeloma lesions","chest wall"
"4942","checkpoint-14000","what is present?","adrenal","gastrointestinal"
"4943","checkpoint-14000","is uterus present?","no","yes"
"4944","checkpoint-14000","what is present?","liver","gastrointestinal"
"4945","checkpoint-14000","what show ballooning degeneration and necrosis with some containing mallory 's hyalin inbox?","liver cells","the hepatocytes"
"4946","checkpoint-14000","where is this?","skin","skin"
"4947","checkpoint-14000","how is acute viral hepatitis characterized?","by predominantly lymphocytic infiltrate","by marked cellular injury with necrosis and inflammation of hepatocytes"
"4948","checkpoint-14000","where does this belong to?","endocrine system","gastrointestinal system"
"4949","checkpoint-14000","is atherosclerosis present?","yes","no"
"4950","checkpoint-14000","where is this?","urinary","heart"
"4951","checkpoint-14000","what is?","lateral view","elbow"
"4952","checkpoint-14000","does retroperitoneum show lymph nodes, nodular sclerosing hodgkins disease?","no","no"
"4953","checkpoint-14000","what is present?","hematologic","hematologic"
"4954","checkpoint-14000","does this image show papilloma?","yes","yes"
"4955","checkpoint-14000","what is present?","hematologic","hematologic"
"4956","checkpoint-14000","what does this image show?","view from dorsum of foot which has at least 9 toes","finger with granuloma annulare"
"4957","checkpoint-14000","what shows good atherosclerotic plaques?","periaortic nodes with metastatic carcinoma aorta","this image"
"4958","checkpoint-14000","does this image show parathyroid hyperplasia?","yes","yes"
"4959","checkpoint-14000","does very good example show chagas disease, acute, trypanasoma cruzi?","no","yes"
"4960","checkpoint-14000","where does this belong to?","female reproductive system","uterus"
"4961","checkpoint-14000","does exact cause show autoimmune hepatitis?","no","no"
"4962","checkpoint-14000","does histoplasmosis show lung, emphysema in a chronic smoker?","no","no"
"4963","checkpoint-14000","what photographed close-up showing nodular parenchyma and dense intervening tumor tissue very good?","bread-loaf slices into prostate gland","this"
"4964","checkpoint-14000","does the congested portion of the ileum confirm the presence of surface antigen brown?","no","yes"
"4965","checkpoint-14000","what is effaced?","normal base to surface maturation of epidermal layers","epithelium"
"4966","checkpoint-14000","what is present?","liver","gall bladder"
"4967","checkpoint-14000","do histopathologic features of condyloma acuminatum include acanthosis, hyperkeratosis, and cytoplasmic vacuolization?","yes","yes"
"4968","checkpoint-14000","does this image show normal pancreas?","yes","no"
"4969","checkpoint-14000","is hemochromatosis present?","no","no"
"4970","checkpoint-14000","is granulosa cell tumor present?","no","yes"
"4971","checkpoint-14000","is female reproductive present?","yes","yes"
"4972","checkpoint-14000","what is present?","papillary astrocytoma","gastrointestinal"
"4973","checkpoint-14000","does close-up look like ivory vertebra of breast carcinoma?","yes","no"
"4974","checkpoint-14000","is natural color present?","no","no"
"4975","checkpoint-14000","where is this part in?","spleen","gastrointestinal"
"4976","checkpoint-14000","does lymphangiomatosis show thyroid, goiter?","no","no"
"4977","checkpoint-14000","is female reproductive present?","yes","yes"
"4978","checkpoint-14000","what does this image show?","stomach","oral cavity"
"4979","checkpoint-14000","what does this image show?","prosthetic mitral valve","oral cavity"
"4980","checkpoint-14000","what is present?","lymph node","gastrointestinal"
"4981","checkpoint-14000","is there an intimal tear in the aortic wall extending proximally upto aortic valve dissecting the media which contains clotted blood?","yes","yes"
"4982","checkpoint-14000","is petechial and purpuric hemorrhages present?","yes","yes"
"4983","checkpoint-14000","what is present?","gangrene","hand"
"4984","checkpoint-14000","is abdomen present?","yes","yes"
"4985","checkpoint-14000","is soft tissue present?","yes","yes"
"4986","checkpoint-14000","does this image show lung fibrosis, scleroderma?","yes","yes"
"4987","checkpoint-14000","does this image show epithelial component like intestine?","yes","yes"
"4988","checkpoint-14000","what is present?","eosinophilic adenoma","spleen"
"4989","checkpoint-14000","what is present?","lymph node","gastrointestinal"
"4990","checkpoint-14000","is cytomegalovirus present?","yes","yes"
"4991","checkpoint-14000","is case of peritonitis slide present?","no","no"
"4992","checkpoint-14000","what is present?","female reproductive","uterus"
"4993","checkpoint-14000","is there calcification exclusively in the tunica media unassociated with any significant inflammation?","yes","yes"
"4994","checkpoint-14000","what is various types of epithelial cells seen in?","normal pap smear","this image"
"4995","checkpoint-14000","how does sectioned surface of the lung show replacement of slaty-grey spongy parenchyma?","with multiple","with dense fibrous tissue"
"4996","checkpoint-14000","does the technetium-99 radionuclide scan demonstrate an area of increased uptake corresponding to the left inferior parathyroid gland arrow?","yes","yes"
"4997","checkpoint-14000","where is this?","heart","heart"
"4998","checkpoint-14000","is hepatobiliary present?","yes","yes"
"4999","checkpoint-14000","what is present?","hepatobiliary","gastrointestinal"
"5000","checkpoint-14000","are hours present?","no","yes"
"5001","checkpoint-14000","is carcinomatosis present?","no","yes"
"5002","checkpoint-14000","is chloramphenicol toxicity present?","no","yes"
"5003","checkpoint-14000","is horseshoe kidney present?","no","yes"
"5004","checkpoint-14000","what is present?","endocrine","gastrointestinal"
"5005","checkpoint-14000","is respiratory present?","yes","yes"
"5006","checkpoint-14000","is pituitary present?","no","no"
"5007","checkpoint-14000","what is also identified?","cells have wavy nuclei and a residual nerve fibre","the presence of a large number of neutrophils"
"5008","checkpoint-14000","what is present?","cardiovascular","hematologic"
"5009","checkpoint-14000","what does this image show?","good example of veins filled with blood","section of kidney"
"5010","checkpoint-14000","is metastatic carcinoma present?","yes","yes"
"5011","checkpoint-14000","does this image show heart, myocardial infarction, surgery to repair interventricular septum rupture?","yes","yes"
"5012","checkpoint-14000","what is present?","bone","oral"
"5013","checkpoint-14000","what is present?","hematologic","hepatobiliary"
"5014","checkpoint-14000","is hematologic present?","yes","yes"
"5015","checkpoint-14000","does this image show multiple metastatic appearing lesions diagnosed reticulum cell sarcoma?","yes","yes"
"5016","checkpoint-14000","does yo show primodial cyst?","no","no"
"5017","checkpoint-14000","is oral present?","yes","yes"
"5018","checkpoint-14000","what does this image show?","liver","heart"
"5019","checkpoint-14000","does this image show good abdominal stria?","yes","yes"
"5020","checkpoint-14000","are the pattern of staining of anti-centromere antibodies prominent?","no","yes"
"5021","checkpoint-14000","does this image show breast, fibroadenoma?","yes","yes"
"5022","checkpoint-14000","is adenocarcinoma present?","no","no"
"5023","checkpoint-14000","does amyloid angiopathy r. endocrine show lung, mycobacterium tuberculosis, granulomas and giant cells?","no","no"
"5024","checkpoint-14000","is cardiovascular present?","yes","yes"
"5025","checkpoint-14000","what does this image show?","polyarteritis nodosa","lung"
"5026","checkpoint-14000","what is present?","hepatobiliary","lymph node"
"5027","checkpoint-14000","where is this?","aorta","gastrointestinal"
"5028","checkpoint-14000","does nodule show good representation?","no","no"
"5029","checkpoint-14000","what is present?","hand","hand"
"5030","checkpoint-14000","what is present?","kidney","gastrointestinal"
"5031","checkpoint-14000","how is fixed tissue trachea and arteries surrounded by tumor tissue horizontal section?","dense","sectioned"
"5032","checkpoint-14000","does this image show view of prostate bladder ureters and kidneys quite good shows prostate tumor invading floor of bladder causing hydroureter and hydronephrosis?","yes","yes"
"5033","checkpoint-14000","what does the tumour consist of?","small follicles lined by cuboidal epithelium and contain little or no colloid and separated by abundant loose stroma","a poorly differentiated adenocarcinoma with focal squamous differentiation"
"5034","checkpoint-14000","is metastatic carcinoma prostate present?","no","no"
"5035","checkpoint-14000","are electron microscopy expelled?","no","no"
"5036","checkpoint-14000","what does neurofibrom show?","interlacing bundles of spindle-shaped cells separated by mucoid matrix","abnormal nerve fibers"
"5037","checkpoint-14000","do granulocytic forms at various stages of differentiation contain mature cells from endodermal, mesodermal, and ectodermal lines?","no","yes"
"5038","checkpoint-14000","is acute peritonitis present?","no","yes"
"5039","checkpoint-14000","how is hepatocyte injury in fatty liver disease associated?","with chronic alcohol use","with steatosis"
"5040","checkpoint-14000","is edema hypopharynx present?","yes","yes"
"5041","checkpoint-14000","what does this image show?","normal lung","heart"
"5042","checkpoint-14000","what is this of prostatic carcinoma?","a case","histology"
"5043","checkpoint-14000","have the segregation of b cells and t cells in different regions of the lymph node been used in a fish cocktail?","no","no"
